feature,category,tree_importance_mean,tree_importance_std,subject_level_std,subject_level_unique_count,subject_level_missing_count,is_constant,is_near_constant
tqwt_energy_dec_34,TQWT,0.0011990705528850502,0.0003833447595198216,0.0026505378671741087,251,0,False,False
tqwt_TKEO_mean_dec_26,TQWT,0.0011976059044407994,0.00030368093206434516,0.5515335528348231,252,0,False,False
app_LT_entropy_log_3_coef,Wavelet,0.0011952175573220658,0.0002745027774107956,7.100194666396029,252,0,False,False
det_entropy_log_5_coef,Wavelet,0.0011938342043419088,0.00034698679785084537,32.23383670752636,252,0,False,False
app_LT_entropy_shannon_1_coef,Wavelet,0.0011905040224576451,0.0004223923951348969,3073.6849075515656,252,0,False,False
tqwt_medianValue_dec_29,TQWT,0.001190291016871792,0.00017681923171249426,0.0035881554950552945,252,0,False,False
tqwt_stdValue_dec_36,TQWT,0.0011898762500193488,0.0004069844976022584,0.08343143958614506,252,0,False,False
tqwt_kurtosisValue_dec_3,TQWT,0.0011888304762838922,0.00024915085866523176,1199.8257100520125,252,0,False,False
tqwt_kurtosisValue_dec_10,TQWT,0.001186445173305497,0.000404151254616035,43.12901570698244,252,0,False,False
tqwt_maxValue_dec_33,TQWT,0.0011860934772112857,0.00041711851239884976,0.1469994636237887,252,0,False,False
det_LT_entropy_log_5_coef,Wavelet,0.0011859397894605967,0.00030443847236813644,32.58905580614042,252,0,False,False
tqwt_maxValue_dec_34,TQWT,0.0011858563781776917,0.0006912615626031062,0.13240530031654213,252,0,False,False
tqwt_entropy_log_dec_19,TQWT,0.0011844355973837236,0.00037442172852428734,8299.703128793033,252,0,False,False
GNE_mean,Nonlinear,0.00118203816672715,0.00031514936732835255,0.3208760296117019,252,0,False,False
tqwt_kurtosisValue_dec_25,TQWT,0.001179016487862622,0.0001572453140809005,28.261632673386018,247,0,False,False
std_2nd_delta_delta,Delta / Delta-delta,0.0011784435741394434,0.00023125298342617945,0.009719027555433005,252,0,False,False
tqwt_energy_dec_35,TQWT,0.0011759501830062196,0.00024497716025296325,0.0013412582610363216,251,0,False,False
tqwt_TKEO_mean_dec_8,TQWT,0.001174453163945718,0.0006171871954195001,0.0005830494978752444,251,0,False,False
tqwt_medianValue_dec_25,TQWT,0.0011715030487938426,0.0001471662797109592,0.0025847932433931435,181,0,False,False
tqwt_entropy_log_dec_25,TQWT,0.0011688979901340176,0.00029033239943625433,4165.99171331461,252,0,False,False
app_LT_entropy_log_6_coef,Wavelet,0.0011681230197536025,0.0003329570482819429,1.970023928455464,252,0,False,False
tqwt_energy_dec_32,TQWT,0.0011677701905386522,0.0003942719114588839,0.004790647237772752,251,0,False,False
tqwt_kurtosisValue_dec_4,TQWT,0.0011672333878819511,0.0004761416482353855,1154.9304348391593,252,0,False,False
tqwt_TKEO_mean_dec_5,TQWT,0.0011666525351092063,0.00016055172796163324,0.0002917237353533592,252,0,False,False
tqwt_stdValue_dec_1,TQWT,0.0011645230211389291,0.00032962095494517,0.0014704150774605526,252,0,False,False
tqwt_medianValue_dec_30,TQWT,0.0011642433879480933,0.0005202174416154756,0.0005991206559692032,252,0,False,False
tqwt_entropy_shannon_dec_18,TQWT,0.0011635187197439098,0.0003911538234530066,388.31125490265174,252,0,False,False
tqwt_entropy_shannon_dec_27,TQWT,0.0011618103843184467,0.00048805500831840677,712.4832392900621,252,0,False,False
app_TKEO_std_3_coef,Other,0.0011555925161838446,0.0004000203276343991,40203.81669140676,252,0,False,False
mean_12th_delta_delta,Delta / Delta-delta,0.0011525424713671223,0.00038510307256373164,0.00016842216610555853,252,0,False,False
tqwt_energy_dec_23,TQWT,0.0011509161424355864,0.00033249121657871175,0.0582351339540457,252,0,False,False
tqwt_medianValue_dec_6,TQWT,0.0011504521366798464,0.0002553606429315528,8.69080043396495e-06,251,0,False,False
tqwt_kurtosisValue_dec_16,TQWT,0.0011468422106534486,0.00022006214675736197,1.148412061120188,252,0,False,False
tqwt_TKEO_std_dec_32,TQWT,0.0011447312796988049,0.00043388618098874816,0.07181997968610056,252,0,False,False
std_1st_delta_delta,Delta / Delta-delta,0.001142916737150963,0.0001772345953662906,0.017671242020211492,251,0,False,False
app_LT_entropy_log_2_coef,Wavelet,0.0011398715766196843,0.00029121106067193036,12.010904904413492,252,0,False,False
mean_7th_delta,Delta / Delta-delta,0.0011373617279448515,0.00044398755930221713,0.0019286032744448348,252,0,False,False
app_LT_entropy_log_1_coef,Wavelet,0.0011373276113959363,0.0003082965901937148,20.84533933473774,252,0,False,False
mean_3rd_delta,Delta / Delta-delta,0.0011368787611164652,0.00023678406630025446,0.0028106787041074213,251,0,False,False
tqwt_entropy_log_dec_4,TQWT,0.0011355231123086676,0.0005001751904317406,203562.84882487037,252,0,False,False
locAbsJitter,Jitter,0.0011319372946415568,0.0003610720223129438,2.070737785457488e-05,244,0,False,False
tqwt_kurtosisValue_dec_19,TQWT,0.0011224693782927505,0.000149857599576095,0.8031524329368636,252,0,False,False
tqwt_kurtosisValue_dec_6,TQWT,0.001120851601985599,0.0004462856868346389,734.1205434302385,252,0,False,False
mean_9th_delta_delta,Delta / Delta-delta,0.001120303154762028,0.0003769400637802707,0.00019175770980680876,252,0,False,False
tqwt_stdValue_dec_25,TQWT,0.0011193146917866813,0.00026878026889003007,0.2806622414607202,252,0,False,False
tqwt_kurtosisValue_dec_2,TQWT,0.0011158420942122375,0.00018149793096559525,1343.7286416321817,252,0,False,False
tqwt_skewnessValue_dec_17,TQWT,0.0011153923447261489,0.00021484303457292708,0.009253870865870895,252,0,False,False
tqwt_minValue_dec_35,TQWT,0.0011088378412760047,0.00021154335501622444,0.12801461444217407,252,0,False,False
std_MFCC_3rd_coef,MFCC,0.0011050491653323172,0.00027800410091818054,0.14288122568917566,251,0,False,False
IMF_SNR_TKEO,Other,0.0011046219396493016,0.00024053429559964284,2.0112712406686577,252,0,False,False
det_entropy_log_1_coef,Wavelet,0.0011004046728371227,0.00041325892901829595,187.46419599956005,252,0,False,False
tqwt_maxValue_dec_21,TQWT,0.001100388327547126,0.00022263411626310554,0.2368504859854458,252,0,False,False
tqwt_entropy_shannon_dec_36,TQWT,0.0010928754126778907,0.0002959523793086011,9.138155181902839,252,0,False,False
mean_1st_delta,Delta / Delta-delta,0.001091017758572513,0.00033479475168221443,0.003398704052221194,252,0,False,False
mean_6th_delta,Delta / Delta-delta,0.0010884564642377136,0.00033040776966092447,0.002419019153569761,252,0,False,False
mean_6th_delta_delta,Delta / Delta-delta,0.001087807896924116,0.0002411706304423368,0.00028144697559633514,252,0,False,False
mean_9th_delta,Delta / Delta-delta,0.0010801034769140718,0.00038519937962626035,0.001877781134981663,252,0,False,False
tqwt_entropy_log_dec_30,TQWT,0.0010781051821238076,0.00041903889868472114,1341.3070928567247,252,0,False,False
apq5Shimmer,Shimmer,0.0010702966296160716,0.0003633942409653318,0.023697910591854162,250,0,False,False
tqwt_minValue_dec_26,TQWT,0.0010693198552033237,0.0004332748916894958,0.5538892628364362,252,0,False,False
mean_MFCC_1st_coef,MFCC,0.0010690562277344922,0.00023404018362468786,1.555992102832819,252,0,False,False
tqwt_skewnessValue_dec_33,TQWT,0.0010669242762313261,0.00017439883613657413,0.7399390928329563,252,0,False,False
ppq5Jitter,Jitter,0.0010648013080835632,0.00023094326752655386,0.0015634032560503527,208,0,False,False
apq3Shimmer,Shimmer,0.0010550443928345643,0.00020542176968694882,0.019393021305727412,251,0,False,False
mean_MFCC_0th_coef,MFCC,0.0010539157905475882,0.00027275491383295294,2.127666396592989,252,0,False,False
tqwt_minValue_dec_25,TQWT,0.0010528129359217,0.00036008842155570766,0.5272004200418894,251,0,False,False
mean_Log_energy,Other,0.0010514600490959228,0.00014473442673107361,0.4949551877784423,252,0,False,False
std_MFCC_2nd_coef,MFCC,0.0010496319937529142,0.0003494760450631557,0.14843791403127055,251,0,False,False
tqwt_TKEO_std_dec_35,TQWT,0.0010492646393489287,0.0005701558367079828,0.020000031521990414,252,0,False,False
IMF_SNR_entropy,Wavelet,0.0010490761729666002,0.00017559956718510547,10.109117100601338,252,0,False,False
tqwt_kurtosisValue_dec_15,TQWT,0.0010468181949301533,0.0002342605582987098,1.5914599548846664,251,0,False,False
det_LT_entropy_log_1_coef,Wavelet,0.0010467192342138096,0.00025592571524635807,188.46247531121796,252,0,False,False
tqwt_kurtosisValue_dec_30,TQWT,0.0010461627882607087,0.0004144898919046976,20.016242917862634,252,0,False,False
tqwt_minValue_dec_32,TQWT,0.0010442746112187043,0.00019398999804745207,0.15092879378741403,252,0,False,False
tqwt_kurtosisValue_dec_13,TQWT,0.0010433540918976182,0.00034144654453694995,3.0299119987135836,252,0,False,False
tqwt_medianValue_dec_23,TQWT,0.0010423340667581292,0.000470036910636641,0.001159649610607169,252,0,False,False
std_MFCC_5th_coef,MFCC,0.0010411576888554096,0.0004174230263384742,0.11612705262893656,252,0,False,False
tqwt_medianValue_dec_9,TQWT,0.001040263566629342,0.00018037962818659572,3.494083068116639e-05,251,0,False,False
mean_10th_delta_delta,Delta / Delta-delta,0.0010396497681449545,0.00021587019527048322,0.00018771044169963195,252,0,False,False
tqwt_TKEO_std_dec_26,TQWT,0.001038785625846813,0.0002715675732421695,0.21113898491482394,252,0,False,False
tqwt_entropy_shannon_dec_4,TQWT,0.0010385297462598435,0.00039853300476593506,28.73416550679212,252,0,False,False
tqwt_minValue_dec_1,TQWT,0.0010365392886206545,0.0005642846451147316,0.026994966592865523,252,0,False,False
tqwt_kurtosisValue_dec_7,TQWT,0.0010345805742816433,0.0002851783008381184,184.2862161963958,252,0,False,False
tqwt_maxValue_dec_32,TQWT,0.0010335838622332265,0.00028979423613801887,0.14613561832840596,252,0,False,False
tqwt_maxValue_dec_2,TQWT,0.0010325131039543658,0.000348149766441221,0.01786306573867208,252,0,False,False
tqwt_energy_dec_27,TQWT,0.001031814051558433,0.00013265558813700229,0.08510246952333701,251,0,False,False
app_det_TKEO_mean_2_coef,Other,0.0010312250910611883,0.0003315730913678797,3328.660045130267,252,0,False,False
mean_4th_delta,Delta / Delta-delta,0.0010309789796492208,0.0003347688666605325,0.0020796972940963637,252,0,False,False
tqwt_kurtosisValue_dec_12,TQWT,0.0010289458744285665,0.00022389002163926815,22.638960153872596,252,0,False,False
app_LT_entropy_log_4_coef,Wavelet,0.001023379892597325,0.0002380196288248756,4.222423204185521,251,0,False,False
tqwt_energy_dec_21,TQWT,0.0010227400795507426,0.00028069859867071566,0.03812992704606898,252,0,False,False
tqwt_entropy_shannon_dec_1,TQWT,0.0010226481139511026,0.00022169676824916468,10.545973478739274,252,0,False,False
tqwt_maxValue_dec_27,TQWT,0.001020795395350381,0.0002707771200056498,0.5523019771545825,252,0,False,False
tqwt_minValue_dec_3,TQWT,0.0010206266304377534,0.00024995541815892437,0.022711717907368728,252,0,False,False
std_1st_delta,Delta / Delta-delta,0.001020179801546983,0.0002479690792393917,0.034655887351023706,252,0,False,False
det_entropy_log_4_coef,Wavelet,0.0010199692225637018,0.00024717328116212115,39.57989234125385,252,0,False,False
tqwt_TKEO_std_dec_20,TQWT,0.0010181603597548628,0.00023448634082242644,0.07281173724697083,252,0,False,False
f4,Formant / Bandwidth,0.0010165681268221476,0.00024187683958789002,315.30769466479046,252,0,False,False
tqwt_entropy_shannon_dec_22,TQWT,0.0010115022273600998,7.58341550582932e-05,151.1412697480952,252,0,False,False
tqwt_maxValue_dec_4,TQWT,0.001010653616119643,0.00010683406345386205,0.029562005584630253,252,0,False,False
app_entropy_log_2_coef,Wavelet,0.0010100392337898999,0.0001944327938653273,41.184581713594554,252,0,False,False
tqwt_kurtosisValue_dec_21,TQWT,0.0010093586950881196,0.0003719373226384437,0.6669396793436599,252,0,False,False
