feature_set,representation,method,k,candidate_id,n_subjects,n_features_original,n_components_after_transform,pca_explained_variance_sum,cluster_sizes,min_cluster_size,max_cluster_size,min_cluster_ratio,max_cluster_ratio,size_imbalance_ratio,smaller_cluster_ratio,silhouette,calinski_harabasz,davies_bouldin,stability_ari_mean,stability_ari_std,stability_n_runs,eligible_for_recommendation,exclusion_or_warning,silhouette_norm,calinski_harabasz_norm,davies_bouldin_norm,stability_ari_norm,balance_norm
pd_high_iqr_top50,pca_5,KMeans,6,pd_high_iqr_top50|pca_5|KMeans|k6,188,50,5,0.9392442771620865,0:57;1:33;2:5;3:9;4:29;5:55,5,57,0.026595744680851064,0.30319148936170215,11.4,0.026595744680851064,0.2971336336655517,100.85152551114567,0.9448056015843922,0.7237196942119998,0.17465783644897434,50,False,min_cluster_size < 8; not eligible for recommendation; min_cluster_ratio < 0.05; not eligible for recommendation,,,,,
pd_high_iqr_top50,pca_5,GaussianMixture,6,pd_high_iqr_top50|pca_5|GaussianMixture|k6,188,50,5,0.9392442771620865,0:7;1:31;2:87;3:4;4:47;5:12,4,87,0.02127659574468085,0.4627659574468085,21.75,0.02127659574468085,0.15297954584181156,30.18564080954986,2.061405671600336,0.3836326588522319,0.1229426516157535,50,False,min_cluster_size < 8; not eligible for recommendation; min_cluster_ratio < 0.05; not eligible for recommendation,,,,,
pd_high_iqr_top50,pca_5,AgglomerativeClustering,6,pd_high_iqr_top50|pca_5|AgglomerativeClustering|k6,188,50,5,0.9392442771620865,0:70;1:28;2:51;3:5;4:26;5:8,5,70,0.026595744680851064,0.3723404255319149,14.0,0.026595744680851064,0.25699524050240935,88.45172319227271,1.0465983756184687,0.47193087853062626,0.13121524316208247,50,False,min_cluster_size < 8; not eligible for recommendation; min_cluster_ratio < 0.05; not eligible for recommendation,,,,,
pd_high_iqr_top50,pca_10,KMeans,6,pd_high_iqr_top50|pca_10|KMeans|k6,188,50,10,0.9874346937880032,0:57;1:29;2:9;3:53;4:5;5:35,5,57,0.026595744680851064,0.30319148936170215,11.4,0.026595744680851064,0.2640774399025495,86.7579556172709,1.050428063300898,0.7144445045879344,0.19256125519420586,50,False,min_cluster_size < 8; not eligible for recommendation; min_cluster_ratio < 0.05; not eligible for recommendation,,,,,
pd_high_iqr_top50,pca_10,GaussianMixture,6,pd_high_iqr_top50|pca_10|GaussianMixture|k6,188,50,10,0.9874346937880032,0:23;1:10;2:72;3:5;4:67;5:11,5,72,0.026595744680851064,0.3829787234042553,14.4,0.026595744680851064,0.1811527635011963,44.236319202407245,1.6618809583146206,0.41327756213995487,0.14553256713556795,50,False,min_cluster_size < 8; not eligible for recommendation; min_cluster_ratio < 0.05; not eligible for recommendation,,,,,
pd_high_iqr_top50,pca_10,AgglomerativeClustering,6,pd_high_iqr_top50|pca_10|AgglomerativeClustering|k6,188,50,10,0.9874346937880032,0:10;1:55;2:4;3:51;4:27;5:41,4,55,0.02127659574468085,0.2925531914893617,13.75,0.02127659574468085,0.24601920026894697,80.60094174418786,1.1582111188911826,0.6214188896231992,0.1351036023832443,50,False,min_cluster_size < 8; not eligible for recommendation; min_cluster_ratio < 0.05; not eligible for recommendation,,,,,
pd_high_iqr_top100,pca_10,KMeans,6,pd_high_iqr_top100|pca_10|KMeans|k6,188,100,10,0.9294522736492001,0:37;1:81;2:8;3:4;4:53;5:5,4,81,0.02127659574468085,0.4308510638297872,20.25,0.02127659574468085,0.2554008730348359,58.71379556457176,1.1486799183336034,0.7178184623626532,0.1324170395639761,50,False,min_cluster_size < 8; not eligible for recommendation; min_cluster_ratio < 0.05; not eligible for recommendation,,,,,
pd_high_iqr_top100,pca_10,GaussianMixture,6,pd_high_iqr_top100|pca_10|GaussianMixture|k6,188,100,10,0.9294522736492001,0:9;1:15;2:9;3:127;4:9;5:19,9,127,0.047872340425531915,0.675531914893617,14.11111111111111,0.047872340425531915,0.010714914520649193,18.58801238020751,2.442027981446953,0.3966252760344054,0.18852473335309805,50,False,min_cluster_ratio < 0.05; not eligible for recommendation,,,,,
pd_high_iqr_top100,pca_10,AgglomerativeClustering,6,pd_high_iqr_top100|pca_10|AgglomerativeClustering|k6,188,100,10,0.9294522736492001,0:89;1:60;2:4;3:5;4:8;5:22,4,89,0.02127659574468085,0.4734042553191489,22.25,0.02127659574468085,0.2528808456258427,53.824714040821995,1.1790407118270299,0.6849134185344012,0.16834974073711811,50,False,min_cluster_size < 8; not eligible for recommendation; min_cluster_ratio < 0.05; not eligible for recommendation,,,,,
pd_high_iqr_top100,pca_20,KMeans,6,pd_high_iqr_top100|pca_20|KMeans|k6,188,100,20,0.9801567431481716,0:38;1:4;2:72;3:57;4:9;5:8,4,72,0.02127659574468085,0.3829787234042553,18.0,0.02127659574468085,0.2198464635412441,51.92945349421852,1.2891251154935006,0.7048064254893173,0.12850735098294633,50,False,min_cluster_size < 8; not eligible for recommendation; min_cluster_ratio < 0.05; not eligible for recommendation,,,,,
pd_high_iqr_top100,pca_20,GaussianMixture,6,pd_high_iqr_top100|pca_20|GaussianMixture|k6,188,100,20,0.9801567431481716,0:50;1:60;2:16;3:23;4:30;5:9,9,60,0.047872340425531915,0.3191489361702128,6.666666666666667,0.047872340425531915,0.19037966368347053,47.10664216986723,1.3829820458995734,0.49123526294855685,0.12375040873478939,50,False,min_cluster_ratio < 0.05; not eligible for recommendation,,,,,
pd_high_iqr_top100,pca_20,AgglomerativeClustering,6,pd_high_iqr_top100|pca_20|AgglomerativeClustering|k6,188,100,20,0.9801567431481716,0:26;1:55;2:28;3:67;4:4;5:8,4,67,0.02127659574468085,0.35638297872340424,16.75,0.02127659574468085,0.2017704421703305,45.34908652859525,1.3341131449839472,0.47307911165742333,0.08354857517149707,50,False,min_cluster_size < 8; not eligible for recommendation; min_cluster_ratio < 0.05; not eligible for recommendation,,,,,
pd_high_iqr_top100,pca_90,KMeans,6,pd_high_iqr_top100|pca_90|KMeans|k6,188,100,8,0.9038243331029517,0:60;1:35;2:8;3:74;4:6;5:5,5,74,0.026595744680851064,0.39361702127659576,14.8,0.026595744680851064,0.2690342039999033,61.175852849984075,1.1370596717216923,0.6972582615277403,0.08616237721978784,50,False,min_cluster_size < 8; not eligible for recommendation; min_cluster_ratio < 0.05; not eligible for recommendation,,,,,
pd_high_iqr_top100,pca_90,GaussianMixture,6,pd_high_iqr_top100|pca_90|GaussianMixture|k6,188,100,8,0.9038243331029517,0:8;1:17;2:120;3:9;4:10;5:24,8,120,0.0425531914893617,0.6382978723404256,15.0,0.0425531914893617,0.12400348839705362,30.95946577703751,1.5626308783448117,0.5364712569218052,0.19663370592328455,50,False,min_cluster_ratio < 0.05; not eligible for recommendation,,,,,
pd_high_iqr_top100,pca_90,AgglomerativeClustering,6,pd_high_iqr_top100|pca_90|AgglomerativeClustering|k6,188,100,8,0.9038243331029517,0:75;1:70;2:4;3:5;4:8;5:26,4,75,0.02127659574468085,0.39893617021276595,18.75,0.02127659574468085,0.23081628190772255,55.098991388674015,1.2178555230360928,0.561381721144517,0.11944100722161202,50,False,min_cluster_size < 8; not eligible for recommendation; min_cluster_ratio < 0.05; not eligible for recommendation,,,,,
pd_high_mad_top50,scaled_only,KMeans,6,pd_high_mad_top50|scaled_only|KMeans|k6,188,50,50,,0:58;1:34;2:5;3:9;4:29;5:53,5,58,0.026595744680851064,0.30851063829787234,11.6,0.026595744680851064,0.26844607069785986,97.8025269989012,1.0251281271881216,0.8260405439979513,0.1495121798999106,50,False,min_cluster_size < 8; not eligible for recommendation; min_cluster_ratio < 0.05; not eligible for recommendation,,,,,
pd_high_mad_top50,scaled_only,GaussianMixture,6,pd_high_mad_top50|scaled_only|GaussianMixture|k6,188,50,50,,0:32;1:9;2:44;3:5;4:71;5:27,5,71,0.026595744680851064,0.3776595744680851,14.2,0.026595744680851064,0.2585533677436672,96.25695911892524,1.0620892420926615,0.5789749911149024,0.187715462822765,50,False,min_cluster_size < 8; not eligible for recommendation; min_cluster_ratio < 0.05; not eligible for recommendation,,,,,
pd_high_mad_top50,scaled_only,AgglomerativeClustering,6,pd_high_mad_top50|scaled_only|AgglomerativeClustering|k6,188,50,50,,0:53;1:47;2:9;3:27;4:4;5:48,4,53,0.02127659574468085,0.28191489361702127,13.25,0.02127659574468085,0.24011411170614358,90.80379473413194,1.1166975301227489,0.5737549290751344,0.15446423452228134,50,False,min_cluster_size < 8; not eligible for recommendation; min_cluster_ratio < 0.05; not eligible for recommendation,,,,,
pd_high_mad_top50,pca_5,KMeans,6,pd_high_mad_top50|pca_5|KMeans|k6,188,50,5,0.9582018642787089,0:29;1:54;2:60;3:31;4:5;5:9,5,60,0.026595744680851064,0.3191489361702128,12.0,0.026595744680851064,0.3009059726614819,112.16572501858556,0.923521068572504,0.8216339924658242,0.14917322847663306,50,False,min_cluster_size < 8; not eligible for recommendation; min_cluster_ratio < 0.05; not eligible for recommendation,,,,,
pd_high_mad_top50,pca_5,GaussianMixture,6,pd_high_mad_top50|pca_5|GaussianMixture|k6,188,50,5,0.9582018642787089,0:12;1:21;2:48;3:4;4:98;5:5,4,98,0.02127659574468085,0.5212765957446809,24.5,0.02127659574468085,0.15893193933135913,34.713414246396454,1.976065316311055,0.431062322981958,0.12498670692760444,50,False,min_cluster_size < 8; not eligible for recommendation; min_cluster_ratio < 0.05; not eligible for recommendation,,,,,
pd_high_mad_top50,pca_5,AgglomerativeClustering,6,pd_high_mad_top50|pca_5|AgglomerativeClustering|k6,188,50,5,0.9582018642787089,0:53;1:52;2:28;3:9;4:4;5:42,4,53,0.02127659574468085,0.28191489361702127,13.25,0.02127659574468085,0.2686901965656044,104.11868750592109,1.0331303666146074,0.6766173037954184,0.16191843327554592,50,False,min_cluster_size < 8; not eligible for recommendation; min_cluster_ratio < 0.05; not eligible for recommendation,,,,,
pd_high_mad_top50,pca_10,KMeans,6,pd_high_mad_top50|pca_10|KMeans|k6,188,50,10,0.9897297771381053,0:9;1:29;2:55;3:5;4:32;5:58,5,58,0.026595744680851064,0.30851063829787234,11.6,0.026595744680851064,0.27716632676141106,101.53111005698582,0.9920567553100872,0.8207887483731189,0.14951815893043086,50,False,min_cluster_size < 8; not eligible for recommendation; min_cluster_ratio < 0.05; not eligible for recommendation,,,,,
pd_high_mad_top50,pca_10,GaussianMixture,6,pd_high_mad_top50|pca_10|GaussianMixture|k6,188,50,10,0.9897297771381053,0:9;1:34;2:68;3:5;4:52;5:20,5,68,0.026595744680851064,0.3617021276595745,13.6,0.026595744680851064,0.20811673909663028,84.69529974683891,1.3119604566866507,0.5122196640224275,0.13185524147855623,50,False,min_cluster_size < 8; not eligible for recommendation; min_cluster_ratio < 0.05; not eligible for recommendation,,,,,
pd_high_mad_top50,pca_10,AgglomerativeClustering,6,pd_high_mad_top50|pca_10|AgglomerativeClustering|k6,188,50,10,0.9897297771381053,0:78;1:51;2:27;3:9;4:4;5:19,4,78,0.02127659574468085,0.4148936170212766,19.5,0.02127659574468085,0.26004433417867934,94.1998179928357,0.9738305072700838,0.6085078531701459,0.15010682308293552,50,False,min_cluster_size < 8; not eligible for recommendation; min_cluster_ratio < 0.05; not eligible for recommendation,,,,,
pd_high_mad_top100,pca_10,KMeans,6,pd_high_mad_top100|pca_10|KMeans|k6,188,100,10,0.9173169526310776,0:29;1:30;2:52;3:58;4:10;5:9,9,58,0.047872340425531915,0.30851063829787234,6.444444444444445,0.047872340425531915,0.22568926594973876,58.195927488158425,1.2133602503900252,0.7471408969309664,0.15241357550246473,50,False,min_cluster_ratio < 0.05; not eligible for recommendation,,,,,
pd_high_mad_top100,pca_10,GaussianMixture,6,pd_high_mad_top100|pca_10|GaussianMixture|k6,188,100,10,0.9173169526310776,0:19;1:28;2:16;3:9;4:55;5:61,9,61,0.047872340425531915,0.324468085106383,6.777777777777778,0.047872340425531915,0.13254596782643846,38.728001187554405,1.4752597241189334,0.24549278529751284,0.12223061165569465,50,False,min_cluster_ratio < 0.05; not eligible for recommendation,,,,,
pd_high_mad_top100,pca_10,AgglomerativeClustering,6,pd_high_mad_top100|pca_10|AgglomerativeClustering|k6,188,100,10,0.9173169526310776,0:75;1:61;2:10;3:4;4:30;5:8,4,75,0.02127659574468085,0.39893617021276595,18.75,0.02127659574468085,0.22758467502180768,51.75131142592044,1.2772327990402828,0.5671111048212644,0.16723155710220222,50,False,min_cluster_size < 8; not eligible for recommendation; min_cluster_ratio < 0.05; not eligible for recommendation,,,,,
pd_high_mad_top100,pca_20,KMeans,6,pd_high_mad_top100|pca_20|KMeans|k6,188,100,20,0.9757355766049408,0:58;1:9;2:10;3:29;4:53;5:29,9,58,0.047872340425531915,0.30851063829787234,6.444444444444445,0.047872340425531915,0.20065725200788156,50.723941466244156,1.3124634705496117,0.7491174058704569,0.13532792181804248,50,False,min_cluster_ratio < 0.05; not eligible for recommendation,,,,,
pd_high_mad_top100,pca_20,GaussianMixture,6,pd_high_mad_top100|pca_20|GaussianMixture|k6,188,100,20,0.9757355766049408,0:36;1:57;2:16;3:9;4:37;5:33,9,57,0.047872340425531915,0.30319148936170215,6.333333333333333,0.047872340425531915,0.1860681331046505,48.2645141504191,1.4144656053432965,0.47628108305495553,0.09636738846617529,50,False,min_cluster_ratio < 0.05; not eligible for recommendation,,,,,
pd_high_mad_top100,pca_20,AgglomerativeClustering,6,pd_high_mad_top100|pca_20|AgglomerativeClustering|k6,188,100,20,0.9757355766049408,0:40;1:49;2:35;3:8;4:48;5:8,8,49,0.0425531914893617,0.26063829787234044,6.125,0.0425531914893617,0.1798788442753297,41.69579892930672,1.4615425736753442,0.4279116485568485,0.09069038831055692,50,False,min_cluster_ratio < 0.05; not eligible for recommendation,,,,,
pd_high_mad_top100,pca_90,KMeans,6,pd_high_mad_top100|pca_90|KMeans|k6,188,100,9,0.9060931414122515,0:27;1:4;2:67;3:10;4:53;5:27,4,67,0.02127659574468085,0.35638297872340424,16.75,0.02127659574468085,0.24089687853839453,59.772625297090244,1.1406039424578145,0.75232092217883,0.1704147560214022,50,False,min_cluster_size < 8; not eligible for recommendation; min_cluster_ratio < 0.05; not eligible for recommendation,,,,,
pd_high_mad_top100,pca_90,GaussianMixture,6,pd_high_mad_top100|pca_90|GaussianMixture|k6,188,100,9,0.9060931414122515,0:8;1:12;2:12;3:9;4:72;5:75,8,75,0.0425531914893617,0.39893617021276595,9.375,0.0425531914893617,0.13676867827065714,32.965456446510295,1.7932029522562623,0.28733092052623027,0.1285151536181859,50,False,min_cluster_ratio < 0.05; not eligible for recommendation,,,,,
pd_high_mad_top100,pca_90,AgglomerativeClustering,6,pd_high_mad_top100|pca_90|AgglomerativeClustering|k6,188,100,9,0.9060931414122515,0:69;1:4;2:30;3:8;4:47;5:30,4,69,0.02127659574468085,0.3670212765957447,17.25,0.02127659574468085,0.2027430240010065,52.086130703572664,1.2367777691087927,0.433599490426845,0.10680977461913309,50,False,min_cluster_size < 8; not eligible for recommendation; min_cluster_ratio < 0.05; not eligible for recommendation,,,,,
pd_sparse_pca_10,sparse_pca_10,KMeans,6,pd_sparse_pca_10|sparse_pca_10|KMeans|k6,188,752,10,,0:36;1:30;2:69;3:1;4:51;5:1,1,69,0.005319148936170213,0.3670212765957447,69.0,0.005319148936170213,0.18817037709221915,30.7289309132671,1.1602070704190195,0.7173777316565544,0.11717809282874589,50,False,min_cluster_size < 8; not eligible for recommendation; min_cluster_ratio < 0.05; not eligible for recommendation,,,,,
pd_sparse_pca_10,sparse_pca_10,GaussianMixture,6,pd_sparse_pca_10|sparse_pca_10|GaussianMixture|k6,188,752,10,,0:33;1:96;2:15;3:1;4:34;5:9,1,96,0.005319148936170213,0.5106382978723404,96.0,0.005319148936170213,0.10577036284617712,19.88292080824891,1.556891567746862,0.36356548331566074,0.13778389649743905,50,False,min_cluster_size < 8; not eligible for recommendation; min_cluster_ratio < 0.05; not eligible for recommendation,,,,,
pd_sparse_pca_10,sparse_pca_10,AgglomerativeClustering,6,pd_sparse_pca_10|sparse_pca_10|AgglomerativeClustering|k6,188,752,10,,0:12;1:37;2:74;3:22;4:1;5:42,1,74,0.005319148936170213,0.39361702127659576,74.0,0.005319148936170213,0.17134334739371937,28.51792415247159,1.3989038502003979,0.6070560171797856,0.12805679542002044,50,False,min_cluster_size < 8; not eligible for recommendation; min_cluster_ratio < 0.05; not eligible for recommendation,,,,,
pd_sparse_pca_20,sparse_pca_20,KMeans,6,pd_sparse_pca_20|sparse_pca_20|KMeans|k6,188,752,20,,0:41;1:67;2:8;3:29;4:1;5:42,1,67,0.005319148936170213,0.35638297872340424,67.0,0.005319148936170213,0.13108565476284445,19.64896447200603,1.6172622545308741,0.5636541177350819,0.11129725664370924,50,False,min_cluster_size < 8; not eligible for recommendation; min_cluster_ratio < 0.05; not eligible for recommendation,,,,,
pd_sparse_pca_20,sparse_pca_20,GaussianMixture,6,pd_sparse_pca_20|sparse_pca_20|GaussianMixture|k6,188,752,20,,0:29;1:38;2:27;3:1;4:38;5:55,1,55,0.005319148936170213,0.2925531914893617,55.0,0.005319148936170213,0.09889385105590025,16.675204160241147,1.828600138420472,0.2694352653453021,0.059061447310691774,50,False,min_cluster_size < 8; not eligible for recommendation; min_cluster_ratio < 0.05; not eligible for recommendation,,,,,
pd_sparse_pca_20,sparse_pca_20,AgglomerativeClustering,6,pd_sparse_pca_20|sparse_pca_20|AgglomerativeClustering|k6,188,752,20,,0:87;1:17;2:52;3:1;4:1;5:30,1,87,0.005319148936170213,0.4627659574468085,87.0,0.005319148936170213,0.12836270343398987,18.64705152118079,1.4470862131235007,0.49655606721219314,0.12833201579381248,50,False,min_cluster_size < 8; not eligible for recommendation; min_cluster_ratio < 0.05; not eligible for recommendation,,,,,
